03/07/2021 08:20:53 AM Temp: 72.3 F / 22.4 C    Humidity: 48.0% 
03/10/2021 03:51:01 AM Temp: 72.9 F / 22.7 C    Humidity: 31.3% 
03/10/2021 03:52:01 AM Temp: 72.9 F / 22.7 C    Humidity: 31.3% 
03/10/2021 03:53:01 AM Temp: 72.9 F / 22.7 C    Humidity: 31.3% 
03/10/2021 03:54:01 AM Temp: 72.7 F / 22.6 C    Humidity: 31.2% 
03/10/2021 03:55:01 AM Temp: 72.9 F / 22.7 C    Humidity: 31.3% 
03/10/2021 03:56:01 AM Temp: 72.9 F / 22.7 C    Humidity: 31.3% 
03/10/2021 03:57:01 AM Temp: 72.9 F / 22.7 C    Humidity: 31.3% 
03/10/2021 03:58:01 AM Temp: 72.7 F / 22.6 C    Humidity: 31.2% 
03/10/2021 03:59:01 AM Temp: 72.9 F / 22.7 C    Humidity: 31.3% 
03/10/2021 04:00:01 AM Temp: 72.9 F / 22.7 C    Humidity: 31.3% 
03/10/2021 04:01:01 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:02:02 AM Temp: 72.9 F / 22.7 C    Humidity: 31.3% 
03/10/2021 04:03:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:04:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:05:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:06:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:07:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:08:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:09:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:10:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:11:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:12:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:13:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:14:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:15:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:16:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:17:01 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:18:01 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:19:01 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:20:01 AM Temp: 72.5 F / 22.5 C    Humidity: 31.3% 
03/10/2021 04:21:01 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:22:01 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:23:01 AM Temp: 72.7 F / 22.6 C    Humidity: 31.2% 
03/10/2021 04:24:01 AM Temp: 72.7 F / 22.6 C    Humidity: 31.2% 
03/10/2021 04:25:01 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:26:01 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 04:27:01 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:28:01 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:29:01 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:30:01 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:31:01 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:32:01 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:33:01 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:34:02 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:35:02 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:36:02 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:37:02 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:38:02 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 04:39:02 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:40:02 AM Temp: 72.5 F / 22.5 C    Humidity: 31.1% 
03/10/2021 04:41:02 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:42:02 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 04:43:02 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 04:44:02 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 04:45:02 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:46:02 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 04:47:02 AM Temp: 72.5 F / 22.5 C    Humidity: 31.1% 
03/10/2021 04:48:02 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 04:49:01 AM Temp: 72.5 F / 22.5 C    Humidity: 31.1% 
03/10/2021 04:50:01 AM Temp: 72.5 F / 22.5 C    Humidity: 31.1% 
03/10/2021 04:51:01 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 04:52:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 04:53:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 04:54:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 04:55:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 04:56:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 04:57:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 04:58:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 04:59:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 05:00:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 05:01:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 05:02:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 05:03:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 05:04:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 05:05:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 05:06:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 05:07:01 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 05:08:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.1% 
03/10/2021 05:09:02 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 05:10:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.1% 
03/10/2021 05:11:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:12:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.1% 
03/10/2021 05:13:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.1% 
03/10/2021 05:14:02 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 05:15:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:16:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:17:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:18:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.1% 
03/10/2021 05:19:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:20:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:21:01 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:22:01 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:23:01 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:24:01 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:25:01 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:26:01 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:27:01 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:28:01 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:29:01 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:30:01 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:31:01 AM Temp: 72.0 F / 22.2 C    Humidity: 30.9% 
03/10/2021 05:32:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 05:33:01 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:34:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 05:35:01 AM Temp: 72.0 F / 22.2 C    Humidity: 30.9% 
03/10/2021 05:36:01 AM Temp: 72.0 F / 22.2 C    Humidity: 30.9% 
03/10/2021 05:37:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 05:38:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 05:39:02 AM Temp: 72.0 F / 22.2 C    Humidity: 30.9% 
03/10/2021 05:40:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:41:02 AM Temp: 72.0 F / 22.2 C    Humidity: 30.9% 
03/10/2021 05:42:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:43:02 AM Temp: 72.0 F / 22.2 C    Humidity: 30.9% 
03/10/2021 05:44:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:45:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:46:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 05:47:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 05:48:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 05:49:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 05:50:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 05:51:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 05:52:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 05:53:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 05:54:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 05:55:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 05:56:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 05:57:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 05:58:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 05:59:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:00:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 06:01:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 06:02:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:03:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:04:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:05:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 06:06:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:07:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:08:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:09:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:10:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 06:11:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 06:12:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:13:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:14:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:15:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:16:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:17:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 06:18:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 06:19:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 06:20:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 06:21:02 AM Temp: 72.3 F / 22.4 C    Humidity: 30.8% 
03/10/2021 06:22:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:23:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 06:24:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 06:25:01 AM error occured
03/10/2021 06:25:01 AM A full buffer was not returned. Try again.
03/10/2021 06:26:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 06:27:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 06:28:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 06:29:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 06:30:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 06:31:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 06:32:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 06:33:02 AM Temp: 72.3 F / 22.4 C    Humidity: 30.7% 
03/10/2021 06:34:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:35:02 AM Temp: 72.3 F / 22.4 C    Humidity: 30.7% 
03/10/2021 06:36:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:37:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:38:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:39:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:40:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:41:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:42:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:43:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:44:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:45:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:46:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:47:02 AM Temp: 72.3 F / 22.4 C    Humidity: 30.6% 
03/10/2021 06:48:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:49:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 06:50:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 06:51:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 06:52:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:53:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 06:54:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:55:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 06:56:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 06:57:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 06:58:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 06:59:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:00:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:01:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:02:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:03:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:04:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:05:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:06:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:07:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:08:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:09:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:10:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:11:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:12:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:13:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:14:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:15:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:16:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:17:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:18:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:19:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:20:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:21:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:22:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:23:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:24:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:25:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:26:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:27:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:28:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:29:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:30:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:31:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:32:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:33:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:34:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:35:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:36:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:37:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.4% 
03/10/2021 07:38:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:39:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:40:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:41:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:42:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:43:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:44:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:45:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:46:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:47:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:48:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.5% 
03/10/2021 07:49:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 07:50:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 07:51:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 07:52:02 AM Temp: 72.1 F / 22.3 C    Humidity: 30.6% 
03/10/2021 07:53:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 07:54:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 07:55:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 07:56:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.7% 
03/10/2021 07:57:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 07:58:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 07:59:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 08:00:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 08:01:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 08:02:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 08:03:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 08:04:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 08:05:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 08:06:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 08:07:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 08:08:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 08:09:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.8% 
03/10/2021 08:10:01 AM Temp: 72.1 F / 22.3 C    Humidity: 30.9% 
03/10/2021 08:11:01 AM Temp: 72.1 F / 22.3 C    Humidity: 31.0% 
03/10/2021 08:12:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.2% 
03/10/2021 08:13:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.5% 
03/10/2021 08:14:02 AM Temp: 72.1 F / 22.3 C    Humidity: 31.4% 
03/10/2021 08:15:02 AM Temp: 72.3 F / 22.4 C    Humidity: 31.3% 
03/10/2021 08:16:02 AM Temp: 72.3 F / 22.4 C    Humidity: 31.1% 
03/10/2021 08:17:02 AM Temp: 72.5 F / 22.5 C    Humidity: 31.2% 
03/10/2021 08:18:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.1% 
03/10/2021 08:19:02 AM Temp: 72.7 F / 22.6 C    Humidity: 31.3% 
03/10/2021 08:20:02 AM Temp: 72.9 F / 22.7 C    Humidity: 31.5% 
03/10/2021 08:21:02 AM Temp: 72.9 F / 22.7 C    Humidity: 31.6% 
03/10/2021 08:22:02 AM Temp: 73.0 F / 22.8 C    Humidity: 31.5% 
03/10/2021 08:23:02 AM Temp: 73.0 F / 22.8 C    Humidity: 31.5% 
03/10/2021 08:24:02 AM Temp: 73.0 F / 22.8 C    Humidity: 31.4% 
03/10/2021 08:25:02 AM Temp: 73.2 F / 22.9 C    Humidity: 31.5% 
03/10/2021 08:26:01 AM Temp: 73.2 F / 22.9 C    Humidity: 31.5% 
03/10/2021 08:27:01 AM Temp: 73.4 F / 23.0 C    Humidity: 31.8% 
03/10/2021 08:28:01 AM Temp: 73.4 F / 23.0 C    Humidity: 31.7% 
03/10/2021 08:29:01 AM Temp: 73.4 F / 23.0 C    Humidity: 31.6% 
03/10/2021 08:30:01 AM Temp: 73.6 F / 23.1 C    Humidity: 31.8% 
03/10/2021 08:31:01 AM Temp: 73.6 F / 23.1 C    Humidity: 31.6% 
03/10/2021 08:32:01 AM Temp: 73.6 F / 23.1 C    Humidity: 31.6% 
03/10/2021 08:33:01 AM Temp: 73.8 F / 23.2 C    Humidity: 31.7% 
03/10/2021 08:34:01 AM Temp: 73.8 F / 23.2 C    Humidity: 31.7% 
03/10/2021 08:35:01 AM Temp: 73.8 F / 23.2 C    Humidity: 31.8% 
03/10/2021 08:36:01 AM Temp: 73.8 F / 23.2 C    Humidity: 31.6% 
03/10/2021 08:37:01 AM Temp: 73.9 F / 23.3 C    Humidity: 31.7% 
03/10/2021 08:38:01 AM Temp: 73.9 F / 23.3 C    Humidity: 31.7% 
03/10/2021 08:39:01 AM Temp: 74.1 F / 23.4 C    Humidity: 31.9% 
03/10/2021 08:40:01 AM Temp: 74.1 F / 23.4 C    Humidity: 31.9% 
03/10/2021 08:41:01 AM Temp: 74.1 F / 23.4 C    Humidity: 31.9% 
03/10/2021 08:42:01 AM Temp: 74.1 F / 23.4 C    Humidity: 31.8% 
03/10/2021 08:43:01 AM Temp: 74.1 F / 23.4 C    Humidity: 31.8% 
03/10/2021 08:44:02 AM Temp: 74.3 F / 23.5 C    Humidity: 32.0% 
03/10/2021 08:45:02 AM Temp: 74.3 F / 23.5 C    Humidity: 31.8% 
03/10/2021 08:46:02 AM Temp: 74.3 F / 23.5 C    Humidity: 31.9% 
03/10/2021 08:47:02 AM Temp: 74.5 F / 23.6 C    Humidity: 31.8% 
03/10/2021 08:48:02 AM Temp: 74.5 F / 23.6 C    Humidity: 31.7% 
03/10/2021 08:49:02 AM Temp: 74.5 F / 23.6 C    Humidity: 31.7% 
03/10/2021 08:50:02 AM error occured
03/10/2021 08:50:02 AM Checksum did not validate. Try again.
03/10/2021 08:51:02 AM Temp: 74.5 F / 23.6 C    Humidity: 31.7% 
03/10/2021 08:52:02 AM Temp: 74.7 F / 23.7 C    Humidity: 31.9% 
03/10/2021 08:53:02 AM Temp: 74.7 F / 23.7 C    Humidity: 31.8% 
03/10/2021 08:54:02 AM Temp: 74.7 F / 23.7 C    Humidity: 31.7% 
03/10/2021 08:55:02 AM Temp: 74.7 F / 23.7 C    Humidity: 31.8% 
03/10/2021 08:56:02 AM Temp: 74.8 F / 23.8 C    Humidity: 31.8% 
03/10/2021 08:57:02 AM Temp: 74.8 F / 23.8 C    Humidity: 31.8% 
03/10/2021 08:58:02 AM Temp: 74.8 F / 23.8 C    Humidity: 31.8% 
03/10/2021 08:59:01 AM Temp: 74.8 F / 23.8 C    Humidity: 31.8% 
